file_name,y_min,y_max,y_mean,y_std,zcr_mean,zcr_min,zcr_max,spec_cent_min,spec_cent_mean,rms_mean,amp_mean,amp_min,melspec_mean,melspec_std,class
Audio_Files/0dB_fan/id_00/abnormal/00000338.wav,-0.027567852,0.027466858,2.87256e-07,0.00662176,0.02826366734338747,0.0087890625,0.05517578125,666.9168411328013,807.289119064443,0.0065620337,0.015666386,0.008784644,0.01022478,0.05272505,1
Audio_Files/0dB_fan/id_00/abnormal/00000310.wav,-0.031768467,0.026036084,2.404526e-06,0.0065453146,0.04417755764211137,0.01953125,0.0625,903.883786331251,1057.8170047291078,0.00651065,0.01699154,0.010542159,0.009833507,0.034841914,1
Audio_Files/0dB_fan/id_00/abnormal/00000304.wav,-0.030472757,0.02653786,6.21188e-07,0.0067178193,0.03814144975348028,0.017578125,0.0556640625,800.7151287188727,967.3231250821445,0.006665999,0.016843177,0.009630665,0.010460203,0.04799463,1
Audio_Files/0dB_fan/id_00/abnormal/00000112.wav,-0.0328497,0.029967105,1.0815621e-06,0.008838231,0.05067362420243619,0.0244140625,0.09521484375,1403.39651693013,1657.8401305201282,0.00878589,0.020207746,0.0137571795,0.017950196,0.11130557,1
Audio_Files/0dB_fan/id_00/abnormal/00000106.wav,-0.03430485,0.02860321,2.688522e-06,0.009573421,0.0252875308149652,0.0107421875,0.046875,828.6188395659992,995.7854421391261,0.009527079,0.020267818,0.012556844,0.021641394,0.123220585,1
Audio_Files/0dB_fan/id_00/abnormal/00000107.wav,-0.032463938,0.028215414,1.8866851e-06,0.008825513,0.03295162050464037,0.0166015625,0.05078125,938.5396807013748,1105.8420360716584,0.00878904,0.01978819,0.011882038,0.018346133,0.100923106,1
Audio_Files/0dB_fan/id_00/abnormal/00000113.wav,-0.034477994,0.029326785,-2.00115e-06,0.009480247,0.025736160455336426,0.0107421875,0.0634765625,667.5606313079234,965.0441965879995,0.009426015,0.020587748,0.012499993,0.021135403,0.13546625,1
Audio_Files/0dB_fan/id_00/abnormal/00000305.wav,-0.030133184,0.026989883,1.3309402e-06,0.00608099,0.05738947397041763,0.0263671875,0.07568359375,1011.4576505474788,1234.33274645358,0.0060330178,0.016168794,0.009133197,0.008577858,0.031240977,1
Audio_Files/0dB_fan/id_00/abnormal/00000311.wav,-0.027474154,0.027491909,8.933612e-07,0.006179093,0.053493420098607886,0.025390625,0.06787109375,1005.5419978948911,1141.923310350424,0.0061475453,0.016672019,0.009778502,0.0087066,0.03127743,1
Audio_Files/0dB_fan/id_00/abnormal/00000339.wav,-0.030635329,0.031278033,-1.0789968e-06,0.006540338,0.044103918938515084,0.0205078125,0.0595703125,951.2264190577009,1167.376281348529,0.0064852023,0.016647529,0.009548457,0.009977122,0.042665906,1
Audio_Files/0dB_fan/id_00/abnormal/00000271.wav,-0.030739943,0.030490134,-1.2129483e-06,0.0065134116,0.052454547926334104,0.02783203125,0.07470703125,1043.101468627809,1242.0024842746734,0.006459932,0.017371694,0.009410152,0.009887183,0.040516853,1
Audio_Files/0dB_fan/id_00/abnormal/00000265.wav,-0.036520407,0.060612153,3.0944755e-06,0.0067414087,0.03906136709686775,0.01806640625,0.0625,834.6248826681999,1015.0912629376915,0.0066758594,0.01666733,0.0103073,0.010622383,0.049162786,1
Audio_Files/0dB_fan/id_00/abnormal/00000259.wav,-0.023466116,0.022330198,-1.5746539e-06,0.0054719145,0.0608402969112529,0.0205078125,0.08349609375,1078.1934092640686,1265.3544147842565,0.0054386393,0.014773116,0.008791149,0.0068527292,0.024978705,1
Audio_Files/0dB_fan/id_00/abnormal/00000098.wav,-0.03433983,0.028875187,-1.2607718e-06,0.009338913,0.030220191052784222,0.01025390625,0.05126953125,865.9090600647592,1000.1353086106026,0.009288399,0.020540256,0.01323543,0.0204519,0.1201375,1
Audio_Files/0dB_fan/id_00/abnormal/00000073.wav,-0.029486189,0.031027248,-1.0079451e-06,0.008961781,0.028934345997679814,0.0126953125,0.05224609375,821.6403619638302,986.0097498090399,0.008928778,0.019802162,0.01385034,0.018964771,0.1052238,1
Audio_Files/0dB_fan/id_00/abnormal/00000067.wav,-0.03407466,0.0284175,-8.93748e-07,0.00963471,0.027430983541183295,0.0107421875,0.0693359375,685.706980788552,1007.3472758032049,0.009573911,0.020984374,0.013906998,0.021763321,0.13310525,1
Audio_Files/0dB_fan/id_00/abnormal/00000063.wav,-0.035365418,0.032166686,7.3691346e-08,0.009924444,0.020434173796403714,0.0078125,0.041015625,650.6768671041914,786.6020424878313,0.0098698875,0.021118231,0.013509894,0.023234129,0.14338647,1
Audio_Files/0dB_fan/id_00/abnormal/00000077.wav,-0.031945325,0.028851613,1.0616066e-06,0.009199462,0.028348635078306265,0.01318359375,0.05517578125,848.4354992060754,1002.1424633931019,0.009155715,0.02012159,0.013500827,0.019976018,0.11663864,1
Audio_Files/0dB_fan/id_00/abnormal/00000088.wav,-0.031014413,0.030881874,5.3445495e-07,0.008853335,0.05248513631090487,0.01171875,0.08740234375,796.7718136144478,1621.5305072372307,0.008813986,0.020731233,0.014286799,0.017837796,0.10832287,1
Audio_Files/0dB_fan/id_00/abnormal/00000261.wav,-0.025325254,0.023056095,-5.1618747e-07,0.0058802776,0.04656798325116009,0.01806640625,0.07080078125,952.0580810602046,1120.2355293748049,0.0058419667,0.01504038,0.009128942,0.00801514,0.031161355,1
Audio_Files/0dB_fan/id_00/abnormal/00000275.wav,-0.030615063,0.023241218,3.6339006e-07,0.006392165,0.04446644794083527,0.02197265625,0.06298828125,913.0140637263812,1076.967186374437,0.006354188,0.016520645,0.0106363855,0.009404146,0.03665356,1
Audio_Files/0dB_fan/id_00/abnormal/00000249.wav,-0.023779936,0.022432115,-2.0883801e-06,0.005768199,0.05290091176044084,0.02099609375,0.0732421875,1155.2498455267182,1334.735131244701,0.0057304916,0.015053583,0.008473002,0.0077706855,0.031830173,1
Audio_Files/0dB_fan/id_00/abnormal/00000315.wav,-0.02827113,0.026781553,-1.3899206e-06,0.0068152435,0.03888803291763341,0.01953125,0.05810546875,842.5392454959582,1006.091264560057,0.006765026,0.0173973,0.009268062,0.010704409,0.04513373,1
Audio_Files/0dB_fan/id_00/abnormal/00000301.wav,-0.033542328,0.031743903,-2.7716892e-06,0.0062854122,0.06695910672853829,0.017578125,0.10693359375,1036.9758615367411,1446.5513298118672,0.0062094745,0.01706856,0.010388862,0.00889488,0.03126624,1
Audio_Files/0dB_fan/id_00/abnormal/00000329.wav,-0.030098056,0.026513966,3.4614797e-07,0.0065930197,0.02946907627610209,0.013671875,0.05419921875,667.6626696444162,811.8546198682908,0.00653965,0.016084954,0.0089903,0.010094017,0.049539167,1
Audio_Files/0dB_fan/id_00/abnormal/00000117.wav,-0.0343459,0.034502532,-7.823319e-08,0.00960034,0.030137489124129932,0.01171875,0.052734375,1005.3473132269528,1281.2636417176132,0.0095460275,0.020962479,0.013650833,0.021694783,0.12920205,1
Audio_Files/0dB_fan/id_00/abnormal/00000103.wav,-0.034727123,0.03406714,-1.92337e-06,0.009296074,0.023703732236078887,0.00830078125,0.04150390625,736.5906364637968,860.3182210912765,0.009244837,0.020479823,0.01230606,0.020357866,0.12113543,1
Audio_Files/0dB_fan/id_00/abnormal/00000102.wav,-0.033515293,0.030426733,-6.588208e-07,0.009501797,0.02415576058584687,0.009765625,0.0439453125,787.8524554310745,926.0072305105118,0.009453725,0.020844767,0.012865175,0.02123143,0.13024989,1
Audio_Files/0dB_fan/id_00/abnormal/00000116.wav,-0.031937066,0.027913745,-2.4181056e-06,0.009080034,0.028918485353828308,0.009765625,0.046875,844.3899532381756,982.0738017567863,0.00904172,0.01989538,0.013037279,0.019392146,0.11243139,1
Audio_Files/0dB_fan/id_00/abnormal/00000328.wav,-0.028044803,0.02770492,1.5489492e-06,0.006538369,0.032820203741299306,0.017578125,0.060546875,745.1461865998406,899.5404769746372,0.0065075173,0.016428137,0.0091492925,0.009920857,0.03829496,1
Audio_Files/0dB_fan/id_00/abnormal/00000300.wav,-0.028349508,0.028462755,-1.4212321e-06,0.0059133004,0.05798424811484919,0.025390625,0.07666015625,998.3401126086931,1211.2475096455598,0.005882687,0.016026806,0.010258001,0.007943782,0.027542487,1
Audio_Files/0dB_fan/id_00/abnormal/00000314.wav,-0.026065763,0.027135285,1.9739675e-06,0.0062357006,0.06857915820765662,0.029296875,0.0986328125,1331.636259172923,1568.1702645725895,0.0061948183,0.01701199,0.010796547,0.008813578,0.031710915,1
Audio_Files/0dB_fan/id_00/abnormal/00000248.wav,-0.023448003,0.023130372,2.407006e-06,0.0051766867,0.09501092118619489,0.0361328125,0.15966796875,1350.3963551511906,1805.492687610687,0.0051166043,0.01441051,0.007116623,0.0057050562,0.024967643,1
Audio_Files/0dB_fan/id_00/abnormal/00000274.wav,-0.03486775,0.027222965,5.3899444e-06,0.0065606018,0.04115270627900232,0.02294921875,0.06201171875,841.6284171379048,977.1646478855257,0.0065197493,0.017074024,0.0103490595,0.009933762,0.03864887,1
Audio_Files/0dB_fan/id_00/abnormal/00000260.wav,-0.023624904,0.027197579,4.3216772e-07,0.005661801,0.06284666835846868,0.02197265625,0.09326171875,1235.2476561267863,1565.5382066378495,0.0056274487,0.014943833,0.0088873375,0.0072805323,0.030794429,1
Audio_Files/0dB_fan/id_00/abnormal/00000089.wav,-0.03264508,0.028390992,-2.3607856e-06,0.009020606,0.028878833744199535,0.0107421875,0.052734375,895.5424957553273,1001.1545023756505,0.008981956,0.020137912,0.0125893345,0.019211264,0.10975057,1
Audio_Files/0dB_fan/id_00/abnormal/00000076.wav,-0.033766713,0.029295677,-7.1683276e-06,0.009459137,0.025464263703596286,0.013671875,0.041015625,778.687657110918,925.1088701282745,0.009390945,0.020278992,0.0104346825,0.020991733,0.12989832,1
Audio_Files/0dB_fan/id_00/abnormal/00000062.wav,-0.03301086,0.031231426,1.8238221e-06,0.009598324,0.02115130147911833,0.0087890625,0.037109375,694.501296963146,806.7599429643144,0.009546266,0.020707363,0.012334712,0.021710012,0.13286129,1
Audio_Files/0dB_fan/id_00/abnormal/00000074.wav,-0.0373636,0.029698947,2.8106526e-06,0.009763437,0.01402534077726218,0.00390625,0.05029296875,412.3805386289711,557.9200495365028,0.009683254,0.019611314,0.011451999,0.022551741,0.14472915,1
Audio_Files/0dB_fan/id_00/abnormal/00000060.wav,-0.032247324,0.031906556,9.799661e-07,0.009445349,0.025208227595707657,0.0107421875,0.0478515625,786.324165161015,914.7670378814089,0.009396622,0.020784333,0.013331813,0.020988155,0.12529387,1
Audio_Files/0dB_fan/id_00/abnormal/00000048.wav,-0.033026066,0.03335071,-2.7923357e-07,0.00943058,0.016803219257540605,0.00537109375,0.0546875,517.7656368914193,644.1281425196047,0.009391466,0.019793898,0.0116276005,0.021005185,0.12083227,1
Audio_Files/0dB_fan/id_00/abnormal/00000276.wav,-0.028355744,0.02742112,-2.640611e-06,0.0061519663,0.05416749746229698,0.0302734375,0.07373046875,1004.2811662674904,1206.289824150702,0.00610555,0.016212678,0.007666985,0.008806849,0.033532403,1
Audio_Files/0dB_fan/id_00/abnormal/00000262.wav,-0.023679335,0.02293137,-7.474353e-07,0.0056118923,0.05804769069025522,0.0322265625,0.08056640625,1084.5620494750983,1283.5193411567234,0.0055739623,0.0149645945,0.0073936903,0.007341063,0.029551586,1
Audio_Files/0dB_fan/id_00/abnormal/00000289.wav,-0.032688063,0.024868874,-6.4523977e-07,0.0057373284,0.058744426116589324,0.0263671875,0.0810546875,1051.7579879148614,1230.006982255382,0.0057102223,0.015628863,0.009674818,0.0075155366,0.024407307,1
Audio_Files/0dB_fan/id_00/abnormal/00000302.wav,-0.03218422,0.03036246,-7.9241374e-07,0.006256469,0.054558349042923435,0.02685546875,0.07373046875,1029.3703253145377,1237.443419590733,0.006210164,0.016702134,0.009871199,0.009067892,0.033173587,1
Audio_Files/0dB_fan/id_00/abnormal/00000316.wav,-0.03474233,0.026706718,-1.1028868e-06,0.006353149,0.04137022368039443,0.02392578125,0.06591796875,860.7375120187219,1014.4728066931531,0.006316203,0.016833464,0.009476149,0.009272579,0.03567118,1
Audio_Files/0dB_fan/id_00/abnormal/00000100.wav,-0.031166054,0.029115729,-5.700172e-07,0.009300117,0.02588003915313225,0.01220703125,0.04296875,836.7150659444911,959.2462013903732,0.009255974,0.020085515,0.011902461,0.020367691,0.1221866,1
Audio_Files/0dB_fan/id_00/abnormal/00000114.wav,-0.034446802,0.03333596,2.9088426e-06,0.0094967475,0.023250570983178655,0.0087890625,0.0390625,693.3650410038981,831.6013048609725,0.00942044,0.02030696,0.011158905,0.021230606,0.13464086,1
Audio_Files/0dB_fan/id_00/abnormal/00000128.wav,-0.034257334,0.030223425,-4.0279602e-07,0.009389937,0.025422346287703016,0.009765625,0.044921875,654.8466349017635,781.3843134571207,0.009333529,0.020934502,0.012601389,0.020752417,0.123474,1
Audio_Files/0dB_fan/id_00/abnormal/00000129.wav,-0.034039304,0.029741492,-1.2031547e-06,0.009649313,0.02494765987529002,0.0107421875,0.04541015625,783.8974600773912,930.6602708668331,0.009602038,0.021238774,0.0130854715,0.021909447,0.13338967,1
Audio_Files/0dB_fan/id_00/abnormal/00000115.wav,-0.033049844,0.032248292,-1.9798238e-06,0.0093594035,0.030467163935614848,0.01318359375,0.048828125,860.0360794049687,1015.2567863415962,0.009313268,0.021004586,0.011777145,0.020669976,0.118083976,1
Audio_Files/0dB_fan/id_00/abnormal/00000101.wav,-0.036667235,0.029757826,2.842866e-06,0.009335604,0.028993256960556844,0.0068359375,0.05322265625,888.3259944678251,1028.4746310626658,0.009290715,0.020290455,0.014310469,0.020585109,0.11898705,1
Audio_Files/0dB_fan/id_00/abnormal/00000317.wav,-0.031572282,0.024411442,-3.2115865e-06,0.0066611287,0.030378797491299302,0.0107421875,0.0673828125,713.2066071423324,900.1458824041439,0.006624837,0.016368557,0.009296282,0.010277703,0.044400577,1
Audio_Files/0dB_fan/id_00/abnormal/00000303.wav,-0.030376205,0.02591473,4.787539e-06,0.006622195,0.04098390371229698,0.02197265625,0.06201171875,871.2810383512809,1032.1498089044117,0.006582634,0.01685462,0.009528137,0.010101629,0.042631164,1
Audio_Files/0dB_fan/id_00/abnormal/00000288.wav,-0.029050682,0.032210086,6.317334e-07,0.006416983,0.04005945475638051,0.0146484375,0.060546875,842.5622929432991,972.465257542939,0.0063718325,0.016453804,0.009022101,0.009560709,0.039340593,1
Audio_Files/0dB_fan/id_00/abnormal/00000263.wav,-0.02468252,0.027865414,-2.7013365e-07,0.006053957,0.04776546186194896,0.0283203125,0.06396484375,1057.555227121434,1267.4892649913372,0.006006652,0.015549772,0.009055559,0.008588501,0.037410505,1
Audio_Files/0dB_fan/id_00/abnormal/00000277.wav,-0.027220104,0.026767617,9.154057e-08,0.0061570033,0.07086082511600927,0.0341796875,0.10107421875,1175.2909346389526,1431.5352651493558,0.0061267638,0.017416922,0.009080212,0.008472159,0.028471678,1
Audio_Files/0dB_fan/id_00/abnormal/00000049.wav,-0.03420086,0.028763179,-5.1709408e-06,0.00932611,0.023636890951276104,0.0087890625,0.14501953125,655.1879642295562,910.3166182726684,0.009252762,0.019743249,0.012663509,0.020439303,0.12858525,1
Audio_Files/0dB_fan/id_00/abnormal/00000061.wav,-0.030360619,0.027999174,-1.0976975e-06,0.009009215,0.05730903784802784,0.0234375,0.0927734375,1352.619071603507,1894.6553319409325,0.008979799,0.020597931,0.012028564,0.018387528,0.11465853,1
Audio_Files/0dB_fan/id_00/abnormal/00000075.wav,-0.03262971,0.032465655,-7.646402e-06,0.009521197,0.02133143307714617,0.0107421875,0.03662109375,574.1610650920196,775.3714221586556,0.009477413,0.020310678,0.011517251,0.021343442,0.12950338,1
Audio_Files/0dB_fan/id_00/abnormal/00000012.wav,-0.032852642,0.029550128,1.971771e-06,0.009985276,0.02593441850348028,0.0107421875,0.05078125,828.3560714722819,966.7544279458426,0.00992114,0.021761786,0.013865657,0.023455638,0.14652483,1
Audio_Files/0dB_fan/id_00/abnormal/00000006.wav,-0.03597043,0.03420713,-5.470498e-06,0.010721851,0.018091330118909513,0.00732421875,0.03564453125,691.1399327874129,839.245155132102,0.010616395,0.022239951,0.013319175,0.027153721,0.18023181,1
Audio_Files/0dB_fan/id_00/abnormal/00000238.wav,-0.025544016,0.027237074,-6.36423e-07,0.0057304557,0.06954552457946636,0.0283203125,0.130859375,1299.4295815605583,1545.3394238761502,0.0056785545,0.015564838,0.009570128,0.0074733365,0.028905516,1
Audio_Files/0dB_fan/id_00/abnormal/00000210.wav,-0.03000849,0.025241487,-5.1436446e-06,0.0058211116,0.04482671113689095,0.01025390625,0.0751953125,915.2897908884519,1119.8299484081774,0.005783835,0.015111289,0.00917642,0.007828923,0.034364205,1
Audio_Files/0dB_fan/id_00/abnormal/00000204.wav,-0.025612358,0.024888786,1.02548235e-07,0.0057539684,0.04833984375,0.0263671875,0.07177734375,993.2966881141082,1127.318397345668,0.005720959,0.015180376,0.009342547,0.00764277,0.029155666,1
Audio_Files/0dB_fan/id_00/abnormal/00000358.wav,-0.030247899,0.029535394,2.5538754e-06,0.006368181,0.031438061919953596,0.01513671875,0.0517578125,641.9763861766227,851.5571507396104,0.0062242905,0.015284625,0.007086887,0.009429603,0.046319786,1
Audio_Files/0dB_fan/id_00/abnormal/00000364.wav,-0.032962307,0.025668504,1.6941527e-06,0.0060858205,0.06238897549303944,0.03466796875,0.09814453125,1163.1082481460228,1536.1584138270546,0.0060482295,0.01625384,0.0093720555,0.008379966,0.034830615,1
Audio_Files/0dB_fan/id_00/abnormal/00000402.wav,-0.03055842,0.028444236,-6.5120804e-07,0.0068480386,0.042002383628190254,0.02197265625,0.06103515625,910.4764846566086,1058.4178631425843,0.0067924513,0.017583242,0.01074107,0.010745896,0.046684723,1
Audio_Files/0dB_fan/id_00/abnormal/00000370.wav,-0.030537961,0.031484198,-1.0125196e-06,0.0062887766,0.05558136057134571,0.0283203125,0.07666015625,1009.8845207434273,1204.991413319636,0.006249492,0.016644947,0.009489825,0.009129868,0.035113342,1
Audio_Files/0dB_fan/id_00/abnormal/00000166.wav,-0.022840736,0.03126361,-2.6901803e-06,0.005351024,0.0836796240574246,0.04052734375,0.12255859375,1367.8029503465248,1654.2205036307096,0.005289278,0.014825436,0.008630472,0.0063275048,0.023160601,1
Audio_Files/0dB_fan/id_00/abnormal/00000172.wav,-0.026698865,0.0236976,2.2598592e-06,0.005837924,0.04124560433584687,0.021484375,0.0595703125,880.4281862982452,1016.4786698864923,0.0057974714,0.015086992,0.009055862,0.007916439,0.033637226,1
Audio_Files/0dB_fan/id_00/abnormal/00000199.wav,-0.028238775,0.024247615,-3.862612e-07,0.0058462154,0.04248839907192575,0.02001953125,0.06396484375,882.4673241314827,1075.888861350382,0.0058007445,0.015092484,0.008724267,0.007947026,0.03682357,1
Audio_Files/0dB_fan/id_00/abnormal/00000198.wav,-0.022966752,0.02573062,1.0147342e-06,0.0059014685,0.026878126812645012,0.0107421875,0.06689453125,685.4286621033638,840.40914218335,0.0058282544,0.013804648,0.008058032,0.008171276,0.04721024,1
Audio_Files/0dB_fan/id_00/abnormal/00000173.wav,-0.027159924,0.02247601,-2.3694165e-06,0.005321724,0.05926102994489559,0.029296875,0.07958984375,1110.195269704449,1294.389068639379,0.0052864417,0.014268707,0.009309888,0.0065595633,0.025131533,1
Audio_Files/0dB_fan/id_00/abnormal/00000167.wav,-0.02072524,0.025391284,-1.5610821e-07,0.0053049447,0.05971079248839907,0.0302734375,0.0810546875,1128.8472883627812,1320.8195721382338,0.0052741803,0.014440946,0.008890017,0.006549223,0.023351388,1
Audio_Files/0dB_fan/id_00/abnormal/00000371.wav,-0.029230926,0.027261494,-1.0780657e-06,0.0066643087,0.043877338312064966,0.0205078125,0.05859375,991.9825465922929,1188.9697472925207,0.006616298,0.017303215,0.008453539,0.010293576,0.042683043,1
Audio_Files/0dB_fan/id_00/abnormal/00000365.wav,-0.028596733,0.02378625,-2.2044621e-06,0.006289688,0.05161280089907193,0.01953125,0.07177734375,995.3212273586415,1155.1787089580403,0.006257436,0.016825156,0.009238004,0.009159156,0.03330008,1
Audio_Files/0dB_fan/id_00/abnormal/00000403.wav,-0.029562747,0.029053004,-2.5702716e-06,0.00666896,0.04256770229118329,0.0205078125,0.06494140625,848.6397888996914,1054.0596118243611,0.0066193263,0.01696029,0.009689302,0.010193011,0.042072307,1
